/opt/recovery/IMG/center_2018_10_20_01_07_42_802.jpg,/opt/recovery/IMG/left_2018_10_20_01_07_42_802.jpg,/opt/recovery/IMG/right_2018_10_20_01_07_42_802.jpg,0,0,0,0.3255413
/opt/recovery/IMG/center_2018_10_20_01_07_42_892.jpg,/opt/recovery/IMG/left_2018_10_20_01_07_42_892.jpg,/opt/recovery/IMG/right_2018_10_20_01_07_42_892.jpg,0,0,0,0.3226464
/opt/recovery/IMG/center_2018_10_20_01_07_42_976.jpg,/opt/recovery/IMG/left_2018_10_20_01_07_42_976.jpg,/opt/recovery/IMG/right_2018_10_20_01_07_42_976.jpg,0,0,0,0.3203529
/opt/recovery/IMG/center_2018_10_20_01_07_43_061.jpg,/opt/recovery/IMG/left_2018_10_20_01_07_43_061.jpg,/opt/recovery/IMG/right_2018_10_20_01_07_43_061.jpg,0,0,0,0.3180789
/opt/recovery/IMG/center_2018_10_20_01_07_43_145.jpg,/opt/recovery/IMG/left_2018_10_20_01_07_43_145.jpg,/opt/recovery/IMG/right_2018_10_20_01_07_43_145.jpg,0,0,0,0.3158244
/opt/recovery/IMG/center_2018_10_20_01_07_43_228.jpg,/opt/recovery/IMG/left_2018_10_20_01_07_43_228.jpg,/opt/recovery/IMG/right_2018_10_20_01_07_43_228.jpg,0,0,0,0.3130331
/opt/recovery/IMG/center_2018_10_20_01_07_43_313.jpg,/opt/recovery/IMG/left_2018_10_20_01_07_43_313.jpg,/opt/recovery/IMG/right_2018_10_20_01_07_43_313.jpg,0,0,0,0.3108215
/opt/recovery/IMG/center_2018_10_20_01_07_43_409.jpg,/opt/recovery/IMG/left_2018_10_20_01_07_43_409.jpg,/opt/recovery/IMG/right_2018_10_20_01_07_43_409.jpg,0,0,0,0.3080834
/opt/recovery/IMG/center_2018_10_20_01_07_43_499.jpg,/opt/recovery/IMG/left_2018_10_20_01_07_43_499.jpg,/opt/recovery/IMG/right_2018_10_20_01_07_43_499.jpg,0,0,0,0.3059139
/opt/recovery/IMG/center_2018_10_20_01_07_43_587.jpg,/opt/recovery/IMG/left_2018_10_20_01_07_43_587.jpg,/opt/recovery/IMG/right_2018_10_20_01_07_43_587.jpg,0,0,0,0.001203335
/opt/recovery/IMG/center_2018_10_20_01_07_43_686.jpg,/opt/recovery/IMG/left_2018_10_20_01_07_43_686.jpg,/opt/recovery/IMG/right_2018_10_20_01_07_43_686.jpg,-0.03125,0.2675214,0,0.1767479
/opt/recovery/IMG/center_2018_10_20_01_07_43_775.jpg,/opt/recovery/IMG/left_2018_10_20_01_07_43_775.jpg,/opt/recovery/IMG/right_2018_10_20_01_07_43_775.jpg,-0.1125,0.1713667,0,0.456293
/opt/recovery/IMG/center_2018_10_20_01_07_43_861.jpg,/opt/recovery/IMG/left_2018_10_20_01_07_43_861.jpg,/opt/recovery/IMG/right_2018_10_20_01_07_43_861.jpg,-0.15,0.4262409,0,0.7799545
/opt/recovery/IMG/center_2018_10_20_01_07_43_950.jpg,/opt/recovery/IMG/left_2018_10_20_01_07_43_950.jpg,/opt/recovery/IMG/right_2018_10_20_01_07_43_950.jpg,-0.19375,0.5286756,0,1.330641
/opt/recovery/IMG/center_2018_10_20_01_07_44_038.jpg,/opt/recovery/IMG/left_2018_10_20_01_07_44_038.jpg,/opt/recovery/IMG/right_2018_10_20_01_07_44_038.jpg,-0.225,0.6290882,0,1.958505
/opt/recovery/IMG/center_2018_10_20_01_07_44_120.jpg,/opt/recovery/IMG/left_2018_10_20_01_07_44_120.jpg,/opt/recovery/IMG/right_2018_10_20_01_07_44_120.jpg,-0.28125,0.7174287,0,2.692298
/opt/recovery/IMG/center_2018_10_20_01_07_44_212.jpg,/opt/recovery/IMG/left_2018_10_20_01_07_44_212.jpg,/opt/recovery/IMG/right_2018_10_20_01_07_44_212.jpg,-0.325,0.4426289,0,3.310642
/opt/recovery/IMG/center_2018_10_20_01_07_44_302.jpg,/opt/recovery/IMG/left_2018_10_20_01_07_44_302.jpg,/opt/recovery/IMG/right_2018_10_20_01_07_44_302.jpg,-0.3375,0.5304029,0,3.714689
/opt/recovery/IMG/center_2018_10_20_01_07_44_386.jpg,/opt/recovery/IMG/left_2018_10_20_01_07_44_386.jpg,/opt/recovery/IMG/right_2018_10_20_01_07_44_386.jpg,-0.3375,0.2768848,0,4.122286
/opt/recovery/IMG/center_2018_10_20_01_07_44_475.jpg,/opt/recovery/IMG/left_2018_10_20_01_07_44_475.jpg,/opt/recovery/IMG/right_2018_10_20_01_07_44_475.jpg,-0.3375,0.01202703,0,4.174196
/opt/recovery/IMG/center_2018_10_20_01_07_44_562.jpg,/opt/recovery/IMG/left_2018_10_20_01_07_44_562.jpg,/opt/recovery/IMG/right_2018_10_20_01_07_44_562.jpg,-0.3375,0,0,4.142323
/opt/recovery/IMG/center_2018_10_20_01_07_44_648.jpg,/opt/recovery/IMG/left_2018_10_20_01_07_44_648.jpg,/opt/recovery/IMG/right_2018_10_20_01_07_44_648.jpg,-0.3375,0,0,4.102262
/opt/recovery/IMG/center_2018_10_20_01_07_44_732.jpg,/opt/recovery/IMG/left_2018_10_20_01_07_44_732.jpg,/opt/recovery/IMG/right_2018_10_20_01_07_44_732.jpg,-0.3375,0,0,4.070625
/opt/recovery/IMG/center_2018_10_20_01_07_44_816.jpg,/opt/recovery/IMG/left_2018_10_20_01_07_44_816.jpg,/opt/recovery/IMG/right_2018_10_20_01_07_44_816.jpg,-0.35,0.2535453,0,4.195544
